Step 10: {'loss': 1.4176, 'learning_rate': 0.0009981481481481482, 'epoch': 0.01}
Step 7050: {'loss': 0.6555, 'grad_norm': 0.7612976431846619, 'learning_rate': 0.0003473148148148148, 'epoch': 1.9583333333333335}
Step 7060: {'loss': 0.6405, 'grad_norm': 0.8715088367462158, 'learning_rate': 0.0003463888888888889, 'epoch': 1.9611111111111112}
Step 7070: {'loss': 0.7197, 'grad_norm': 0.8833218216896057, 'learning_rate': 0.000345462962962963, 'epoch': 1.963888888888889}
Step 7080: {'loss': 0.6107, 'grad_norm': 0.8303826451301575, 'learning_rate': 0.000344537037037037, 'epoch': 1.9666666666666668}
Step 7090: {'loss': 0.6088, 'grad_norm': 0.8735034465789795, 'learning_rate': 0.0003436111111111111, 'epoch': 1.9694444444444446}
Step 7100: {'loss': 0.6472, 'grad_norm': 0.6857428550720215, 'learning_rate': 0.00034268518518518524, 'epoch': 1.9722222222222223}
Step 7110: {'loss': 0.6948, 'grad_norm': 1.027235507965088, 'learning_rate': 0.00034175925925925926, 'epoch': 1.975}
Step 7120: {'loss': 0.6567, 'grad_norm': 0.8557460904121399, 'learning_rate': 0.00034083333333333334, 'epoch': 1.9777777777777779}
Step 7130: {'loss': 0.6426, 'grad_norm': 0.8750475645065308, 'learning_rate': 0.00033990740740740737, 'epoch': 1.9805555555555556}
Step 7140: {'loss': 0.6643, 'grad_norm': 1.1007928848266602, 'learning_rate': 0.0003389814814814815, 'epoch': 1.9833333333333334}
Step 7150: {'loss': 0.6747, 'grad_norm': 0.7002270221710205, 'learning_rate': 0.0003380555555555556, 'epoch': 1.9861111111111112}
Step 7160: {'loss': 0.6482, 'grad_norm': 0.8989475965499878, 'learning_rate': 0.0003371296296296296, 'epoch': 1.988888888888889}
Step 7170: {'loss': 0.634, 'grad_norm': 1.21580171585083, 'learning_rate': 0.00033620370370370374, 'epoch': 1.9916666666666667}
Step 7180: {'loss': 0.6959, 'grad_norm': 0.6980317234992981, 'learning_rate': 0.00033527777777777777, 'epoch': 1.9944444444444445}
Step 7190: {'loss': 0.6819, 'grad_norm': 0.6902672648429871, 'learning_rate': 0.00033435185185185185, 'epoch': 1.9972222222222222}
Step 7200: {'loss': 0.6423, 'grad_norm': 0.6166542172431946, 'learning_rate': 0.0003334259259259259, 'epoch': 2.0}
Step 7210: {'loss': 0.6364, 'grad_norm': 0.6027740240097046, 'learning_rate': 0.0003325, 'epoch': 2.0027777777777778}
Step 7220: {'loss': 0.6363, 'grad_norm': 0.6221803426742554, 'learning_rate': 0.0003315740740740741, 'epoch': 2.0055555555555555}
Step 7230: {'loss': 0.653, 'grad_norm': 0.6565884351730347, 'learning_rate': 0.00033064814814814816, 'epoch': 2.0083333333333333}
Step 7240: {'loss': 0.6316, 'grad_norm': 0.6461201906204224, 'learning_rate': 0.00032972222222222224, 'epoch': 2.011111111111111}
Step 7250: {'loss': 0.638, 'grad_norm': 0.9108869433403015, 'learning_rate': 0.0003287962962962963, 'epoch': 2.013888888888889}
Step 7260: {'loss': 0.6488, 'grad_norm': 0.7917641997337341, 'learning_rate': 0.00032787037037037035, 'epoch': 2.0166666666666666}
Step 7270: {'loss': 0.6709, 'grad_norm': 0.9323894381523132, 'learning_rate': 0.00032694444444444443, 'epoch': 2.0194444444444444}
Step 7280: {'loss': 0.6587, 'grad_norm': 0.7125295996665955, 'learning_rate': 0.00032601851851851856, 'epoch': 2.022222222222222}
Step 7290: {'loss': 0.6712, 'grad_norm': 0.8595399260520935, 'learning_rate': 0.0003250925925925926, 'epoch': 2.025}
Step 7300: {'loss': 0.6493, 'grad_norm': 0.9113875031471252, 'learning_rate': 0.00032416666666666667, 'epoch': 2.0277777777777777}
Step 7310: {'loss': 0.6112, 'grad_norm': 1.0050921440124512, 'learning_rate': 0.00032324074074074075, 'epoch': 2.0305555555555554}
Step 7320: {'loss': 0.6918, 'grad_norm': 0.6612622737884521, 'learning_rate': 0.0003223148148148148, 'epoch': 2.033333333333333}
Step 7330: {'loss': 0.6428, 'grad_norm': 0.7247720956802368, 'learning_rate': 0.0003213888888888889, 'epoch': 2.036111111111111}
Step 7340: {'loss': 0.6726, 'grad_norm': 0.9164385199546814, 'learning_rate': 0.00032046296296296293, 'epoch': 2.0388888888888888}
Step 7350: {'loss': 0.6237, 'grad_norm': 0.7618330121040344, 'learning_rate': 0.00031953703703703707, 'epoch': 2.0416666666666665}
Step 7360: {'loss': 0.6611, 'grad_norm': 0.866963267326355, 'learning_rate': 0.00031861111111111115, 'epoch': 2.0444444444444443}
Step 7370: {'loss': 0.6243, 'grad_norm': 0.8436292409896851, 'learning_rate': 0.00031768518518518517, 'epoch': 2.047222222222222}
Step 7380: {'loss': 0.6656, 'grad_norm': 0.7061527371406555, 'learning_rate': 0.00031675925925925925, 'epoch': 2.05}
Step 7390: {'loss': 0.5826, 'grad_norm': 0.6495361328125, 'learning_rate': 0.0003158333333333334, 'epoch': 2.0527777777777776}
Step 7400: {'loss': 0.6327, 'grad_norm': 0.6849541664123535, 'learning_rate': 0.0003149074074074074, 'epoch': 2.0555555555555554}
Step 7410: {'loss': 0.7169, 'grad_norm': 0.6871500611305237, 'learning_rate': 0.0003139814814814815, 'epoch': 2.058333333333333}
Step 7420: {'loss': 0.6779, 'grad_norm': 0.7146351933479309, 'learning_rate': 0.0003130555555555555, 'epoch': 2.061111111111111}
Step 7430: {'loss': 0.6842, 'grad_norm': 0.6658228039741516, 'learning_rate': 0.00031212962962962965, 'epoch': 2.063888888888889}
Step 7440: {'loss': 0.637, 'grad_norm': 0.9088107943534851, 'learning_rate': 0.00031120370370370373, 'epoch': 2.066666666666667}
Step 7450: {'loss': 0.637, 'grad_norm': 0.8657804727554321, 'learning_rate': 0.00031027777777777775, 'epoch': 2.0694444444444446}
Step 7460: {'loss': 0.644, 'grad_norm': 0.8595170378684998, 'learning_rate': 0.0003093518518518519, 'epoch': 2.0722222222222224}
Step 7470: {'loss': 0.6885, 'grad_norm': 0.7222751975059509, 'learning_rate': 0.00030842592592592597, 'epoch': 2.075}
Step 7480: {'loss': 0.7108, 'grad_norm': 0.9629441499710083, 'learning_rate': 0.0003075, 'epoch': 2.077777777777778}
Step 7490: {'loss': 0.6349, 'grad_norm': 0.8137246966362, 'learning_rate': 0.0003065740740740741, 'epoch': 2.0805555555555557}
Step 7500: {'loss': 0.6846, 'grad_norm': 0.7343961596488953, 'learning_rate': 0.00030564814814814815, 'epoch': 2.0833333333333335}
Step 7510: {'loss': 0.6229, 'grad_norm': 0.6918264031410217, 'learning_rate': 0.00030472222222222223, 'epoch': 2.0861111111111112}
Step 7520: {'loss': 0.6438, 'grad_norm': 0.9458678364753723, 'learning_rate': 0.0003037962962962963, 'epoch': 2.088888888888889}
Step 7530: {'loss': 0.6385, 'grad_norm': 0.8217737674713135, 'learning_rate': 0.00030287037037037034, 'epoch': 2.091666666666667}
Step 7540: {'loss': 0.6664, 'grad_norm': 1.3029754161834717, 'learning_rate': 0.00030194444444444447, 'epoch': 2.0944444444444446}
Step 7550: {'loss': 0.6326, 'grad_norm': 0.8674917221069336, 'learning_rate': 0.00030101851851851855, 'epoch': 2.0972222222222223}
Step 7560: {'loss': 0.6261, 'grad_norm': 0.8362931609153748, 'learning_rate': 0.0003000925925925926, 'epoch': 2.1}
Step 7570: {'loss': 0.7233, 'grad_norm': 0.9607522487640381, 'learning_rate': 0.0002991666666666667, 'epoch': 2.102777777777778}
Step 7580: {'loss': 0.6742, 'grad_norm': 0.9918955564498901, 'learning_rate': 0.00029824074074074074, 'epoch': 2.1055555555555556}
Step 7590: {'loss': 0.6448, 'grad_norm': 0.6746413111686707, 'learning_rate': 0.0002973148148148148, 'epoch': 2.1083333333333334}
Step 7600: {'loss': 0.6087, 'grad_norm': 0.7688090801239014, 'learning_rate': 0.0002963888888888889, 'epoch': 2.111111111111111}
Step 7610: {'loss': 0.6561, 'grad_norm': 0.916523277759552, 'learning_rate': 0.000295462962962963, 'epoch': 2.113888888888889}
Step 7620: {'loss': 0.6339, 'grad_norm': 1.095767855644226, 'learning_rate': 0.00029453703703703705, 'epoch': 2.1166666666666667}
Step 7630: {'loss': 0.6791, 'grad_norm': 0.9369708299636841, 'learning_rate': 0.0002936111111111111, 'epoch': 2.1194444444444445}
Step 7640: {'loss': 0.6311, 'grad_norm': 0.7339886426925659, 'learning_rate': 0.00029268518518518516, 'epoch': 2.1222222222222222}
Step 7650: {'loss': 0.6825, 'grad_norm': 0.9407808184623718, 'learning_rate': 0.0002917592592592593, 'epoch': 2.125}
Step 7660: {'loss': 0.6884, 'grad_norm': 0.6571096777915955, 'learning_rate': 0.0002908333333333333, 'epoch': 2.1277777777777778}
Step 7670: {'loss': 0.6369, 'grad_norm': 0.8173349499702454, 'learning_rate': 0.0002899074074074074, 'epoch': 2.1305555555555555}
Step 7680: {'loss': 0.6488, 'grad_norm': 0.6034359931945801, 'learning_rate': 0.00028898148148148153, 'epoch': 2.1333333333333333}
Step 7690: {'loss': 0.6745, 'grad_norm': 0.7065454125404358, 'learning_rate': 0.00028805555555555556, 'epoch': 2.136111111111111}
Step 7700: {'loss': 0.6273, 'grad_norm': 0.8368133306503296, 'learning_rate': 0.00028712962962962964, 'epoch': 2.138888888888889}
Step 7710: {'loss': 0.7214, 'grad_norm': 1.2411588430404663, 'learning_rate': 0.00028620370370370366, 'epoch': 2.1416666666666666}
Step 7720: {'loss': 0.6538, 'grad_norm': 0.8041263818740845, 'learning_rate': 0.0002852777777777778, 'epoch': 2.1444444444444444}
Step 7730: {'loss': 0.7219, 'grad_norm': 0.8899211883544922, 'learning_rate': 0.0002843518518518519, 'epoch': 2.147222222222222}
Step 7740: {'loss': 0.6611, 'grad_norm': 1.034676194190979, 'learning_rate': 0.0002834259259259259, 'epoch': 2.15}
Step 7750: {'loss': 0.6237, 'grad_norm': 1.050476312637329, 'learning_rate': 0.0002825, 'epoch': 2.1527777777777777}
Step 7760: {'loss': 0.6425, 'grad_norm': 0.8561080098152161, 'learning_rate': 0.0002815740740740741, 'epoch': 2.1555555555555554}
Step 7770: {'loss': 0.6721, 'grad_norm': 1.0322657823562622, 'learning_rate': 0.00028064814814814814, 'epoch': 2.158333333333333}
Step 7780: {'loss': 0.6178, 'grad_norm': 0.8291898369789124, 'learning_rate': 0.0002797222222222222, 'epoch': 2.161111111111111}
Step 7790: {'loss': 0.6626, 'grad_norm': 0.7371812462806702, 'learning_rate': 0.0002787962962962963, 'epoch': 2.1638888888888888}
Step 7800: {'loss': 0.7112, 'grad_norm': 0.6828094720840454, 'learning_rate': 0.0002778703703703704, 'epoch': 2.1666666666666665}
Step 7810: {'loss': 0.6028, 'grad_norm': 0.8196917176246643, 'learning_rate': 0.00027694444444444446, 'epoch': 2.1694444444444443}
Step 7820: {'loss': 0.5631, 'grad_norm': 1.012894868850708, 'learning_rate': 0.0002760185185185185, 'epoch': 2.172222222222222}
Step 7830: {'loss': 0.6294, 'grad_norm': 0.8883897662162781, 'learning_rate': 0.0002750925925925926, 'epoch': 2.175}
Step 7840: {'loss': 0.5811, 'grad_norm': 0.8652555346488953, 'learning_rate': 0.0002741666666666667, 'epoch': 2.1777777777777776}
Step 7850: {'loss': 0.6795, 'grad_norm': 1.1235532760620117, 'learning_rate': 0.0002732407407407407, 'epoch': 2.1805555555555554}
Step 7860: {'loss': 0.6759, 'grad_norm': 0.7417702674865723, 'learning_rate': 0.0002723148148148148, 'epoch': 2.183333333333333}
Step 7870: {'loss': 0.6855, 'grad_norm': 0.7338894605636597, 'learning_rate': 0.0002713888888888889, 'epoch': 2.186111111111111}
Step 7880: {'loss': 0.6608, 'grad_norm': 0.6519621014595032, 'learning_rate': 0.00027046296296296296, 'epoch': 2.188888888888889}
Step 7890: {'loss': 0.6664, 'grad_norm': 0.7383039593696594, 'learning_rate': 0.00026953703703703704, 'epoch': 2.191666666666667}
Step 7900: {'loss': 0.5826, 'grad_norm': 0.7553963661193848, 'learning_rate': 0.0002686111111111111, 'epoch': 2.1944444444444446}
Step 7910: {'loss': 0.6817, 'grad_norm': 0.8632181882858276, 'learning_rate': 0.0002676851851851852, 'epoch': 2.1972222222222224}
Step 7920: {'loss': 0.6642, 'grad_norm': 1.169599175453186, 'learning_rate': 0.0002667592592592593, 'epoch': 2.2}
Step 7930: {'loss': 0.6212, 'grad_norm': 0.7276008725166321, 'learning_rate': 0.0002658333333333333, 'epoch': 2.202777777777778}
Step 7940: {'loss': 0.667, 'grad_norm': 0.7959561347961426, 'learning_rate': 0.00026490740740740744, 'epoch': 2.2055555555555557}
Step 7950: {'loss': 0.6013, 'grad_norm': 1.2067234516143799, 'learning_rate': 0.00026398148148148147, 'epoch': 2.2083333333333335}
Step 7960: {'loss': 0.6514, 'grad_norm': 1.0632140636444092, 'learning_rate': 0.00026305555555555555, 'epoch': 2.2111111111111112}
Step 7970: {'loss': 0.6767, 'grad_norm': 1.3525073528289795, 'learning_rate': 0.0002621296296296297, 'epoch': 2.213888888888889}
Step 7980: {'loss': 0.6807, 'grad_norm': 0.7848325371742249, 'learning_rate': 0.0002612037037037037, 'epoch': 2.216666666666667}
Step 7990: {'loss': 0.622, 'grad_norm': 0.7079116702079773, 'learning_rate': 0.0002602777777777778, 'epoch': 2.2194444444444446}
Step 8000: {'loss': 0.6546, 'grad_norm': 1.0982197523117065, 'learning_rate': 0.00025935185185185187, 'epoch': 2.2222222222222223}
Step 8010: {'loss': 0.6194, 'grad_norm': 0.755702018737793, 'learning_rate': 0.00025842592592592595, 'epoch': 2.225}
Step 8020: {'loss': 0.5962, 'grad_norm': 1.092740774154663, 'learning_rate': 0.0002575, 'epoch': 2.227777777777778}
Step 8030: {'loss': 0.6387, 'grad_norm': 0.916525661945343, 'learning_rate': 0.00025657407407407405, 'epoch': 2.2305555555555556}
Step 8040: {'loss': 0.704, 'grad_norm': 0.7761074304580688, 'learning_rate': 0.00025564814814814813, 'epoch': 2.2333333333333334}
Step 8050: {'loss': 0.5929, 'grad_norm': 1.0710538625717163, 'learning_rate': 0.00025472222222222226, 'epoch': 2.236111111111111}
Step 8060: {'loss': 0.6518, 'grad_norm': 1.0164364576339722, 'learning_rate': 0.0002537962962962963, 'epoch': 2.238888888888889}
Step 8070: {'loss': 0.6418, 'grad_norm': 0.8721168041229248, 'learning_rate': 0.00025287037037037037, 'epoch': 2.2416666666666667}
Step 8080: {'loss': 0.6635, 'grad_norm': 1.0121592283248901, 'learning_rate': 0.0002519444444444445, 'epoch': 2.2444444444444445}
Step 8090: {'loss': 0.6667, 'grad_norm': 1.3487926721572876, 'learning_rate': 0.00025101851851851853, 'epoch': 2.2472222222222222}
Step 8100: {'loss': 0.6, 'grad_norm': 0.8367531895637512, 'learning_rate': 0.0002500925925925926, 'epoch': 2.25}
Step 8110: {'loss': 0.6559, 'grad_norm': 0.9123650789260864, 'learning_rate': 0.0002491666666666667, 'epoch': 2.2527777777777778}
Step 8120: {'loss': 0.6613, 'grad_norm': 0.7615652680397034, 'learning_rate': 0.0002482407407407407, 'epoch': 2.2555555555555555}
Step 8130: {'loss': 0.6392, 'grad_norm': 0.9595277905464172, 'learning_rate': 0.00024731481481481485, 'epoch': 2.2583333333333333}
Step 8140: {'loss': 0.6937, 'grad_norm': 0.6071203351020813, 'learning_rate': 0.00024638888888888887, 'epoch': 2.261111111111111}
Step 8150: {'loss': 0.6818, 'grad_norm': 0.6326594948768616, 'learning_rate': 0.00024546296296296295, 'epoch': 2.263888888888889}
Step 8160: {'loss': 0.5669, 'grad_norm': 1.0255450010299683, 'learning_rate': 0.00024453703703703703, 'epoch': 2.2666666666666666}
Step 8170: {'loss': 0.5959, 'grad_norm': 0.899308443069458, 'learning_rate': 0.0002436111111111111, 'epoch': 2.2694444444444444}
Step 8180: {'loss': 0.74, 'grad_norm': 0.8165244460105896, 'learning_rate': 0.0002426851851851852, 'epoch': 2.272222222222222}
Step 8190: {'loss': 0.6237, 'grad_norm': 0.792343258857727, 'learning_rate': 0.00024175925925925927, 'epoch': 2.275}
Step 8200: {'loss': 0.6861, 'grad_norm': 1.081024408340454, 'learning_rate': 0.00024083333333333335, 'epoch': 2.2777777777777777}
Step 8210: {'loss': 0.5949, 'grad_norm': 0.6623978614807129, 'learning_rate': 0.0002399074074074074, 'epoch': 2.2805555555555554}
Step 8220: {'loss': 0.6593, 'grad_norm': 0.9741553664207458, 'learning_rate': 0.00023898148148148148, 'epoch': 2.283333333333333}
Step 8230: {'loss': 0.6081, 'grad_norm': 0.7216392755508423, 'learning_rate': 0.00023805555555555556, 'epoch': 2.286111111111111}
Step 8240: {'loss': 0.6586, 'grad_norm': 0.9268730878829956, 'learning_rate': 0.00023712962962962964, 'epoch': 2.2888888888888888}
Step 8250: {'loss': 0.721, 'grad_norm': 0.8645563721656799, 'learning_rate': 0.0002362037037037037, 'epoch': 2.2916666666666665}
Step 8260: {'loss': 0.6308, 'grad_norm': 0.9519358277320862, 'learning_rate': 0.00023527777777777777, 'epoch': 2.2944444444444443}
Step 8270: {'loss': 0.5933, 'grad_norm': 0.8050002455711365, 'learning_rate': 0.00023435185185185185, 'epoch': 2.297222222222222}
Step 8280: {'loss': 0.6496, 'grad_norm': 0.8151520490646362, 'learning_rate': 0.00023342592592592593, 'epoch': 2.3}
Step 8290: {'loss': 0.6305, 'grad_norm': 0.825842559337616, 'learning_rate': 0.0002325, 'epoch': 2.3027777777777776}
Step 8300: {'loss': 0.72, 'grad_norm': 0.8755457401275635, 'learning_rate': 0.00023157407407407407, 'epoch': 2.3055555555555554}
Step 8310: {'loss': 0.6417, 'grad_norm': 0.9934532642364502, 'learning_rate': 0.00023064814814814817, 'epoch': 2.3083333333333336}
Step 8320: {'loss': 0.6375, 'grad_norm': 0.7030176520347595, 'learning_rate': 0.00022972222222222223, 'epoch': 2.311111111111111}
Step 8330: {'loss': 0.5977, 'grad_norm': 0.6408690810203552, 'learning_rate': 0.0002287962962962963, 'epoch': 2.313888888888889}
Step 8340: {'loss': 0.6432, 'grad_norm': 0.6182078719139099, 'learning_rate': 0.00022787037037037036, 'epoch': 2.3166666666666664}
Step 8350: {'loss': 0.6367, 'grad_norm': 0.8826351165771484, 'learning_rate': 0.00022694444444444446, 'epoch': 2.3194444444444446}
Step 8360: {'loss': 0.6776, 'grad_norm': 1.065885305404663, 'learning_rate': 0.00022601851851851852, 'epoch': 2.3222222222222224}
Step 8370: {'loss': 0.6625, 'grad_norm': 0.9458047747612, 'learning_rate': 0.0002250925925925926, 'epoch': 2.325}
Step 8380: {'loss': 0.6441, 'grad_norm': 0.6056820154190063, 'learning_rate': 0.00022416666666666665, 'epoch': 2.327777777777778}
Step 8390: {'loss': 0.659, 'grad_norm': 0.8523105382919312, 'learning_rate': 0.00022324074074074076, 'epoch': 2.3305555555555557}
Step 8400: {'loss': 0.6395, 'grad_norm': 0.8057348132133484, 'learning_rate': 0.00022231481481481484, 'epoch': 2.3333333333333335}
Step 8410: {'loss': 0.6483, 'grad_norm': 0.731612503528595, 'learning_rate': 0.0002213888888888889, 'epoch': 2.3361111111111112}
Step 8420: {'loss': 0.6519, 'grad_norm': 1.0495482683181763, 'learning_rate': 0.00022046296296296297, 'epoch': 2.338888888888889}
Step 8430: {'loss': 0.6524, 'grad_norm': 0.890943706035614, 'learning_rate': 0.00021953703703703705, 'epoch': 2.341666666666667}
Step 8440: {'loss': 0.6677, 'grad_norm': 1.1430824995040894, 'learning_rate': 0.00021861111111111113, 'epoch': 2.3444444444444446}
Step 8450: {'loss': 0.6215, 'grad_norm': 1.0607374906539917, 'learning_rate': 0.00021768518518518518, 'epoch': 2.3472222222222223}
Step 8460: {'loss': 0.6603, 'grad_norm': 0.6057912707328796, 'learning_rate': 0.00021675925925925926, 'epoch': 2.35}
Step 8470: {'loss': 0.6939, 'grad_norm': 0.6688693165779114, 'learning_rate': 0.00021583333333333334, 'epoch': 2.352777777777778}
Step 8480: {'loss': 0.643, 'grad_norm': 0.7363706231117249, 'learning_rate': 0.00021490740740740742, 'epoch': 2.3555555555555556}
Step 8490: {'loss': 0.6586, 'grad_norm': 0.8775315284729004, 'learning_rate': 0.0002139814814814815, 'epoch': 2.3583333333333334}
Step 8500: {'loss': 0.6644, 'grad_norm': 0.8881251811981201, 'learning_rate': 0.00021305555555555555, 'epoch': 2.361111111111111}
Step 8510: {'loss': 0.6057, 'grad_norm': 0.9592494368553162, 'learning_rate': 0.00021212962962962966, 'epoch': 2.363888888888889}
Step 8520: {'loss': 0.6272, 'grad_norm': 0.7461987733840942, 'learning_rate': 0.0002112037037037037, 'epoch': 2.3666666666666667}
Step 8530: {'loss': 0.6047, 'grad_norm': 0.9227849841117859, 'learning_rate': 0.0002102777777777778, 'epoch': 2.3694444444444445}
Step 8540: {'loss': 0.6429, 'grad_norm': 1.1975998878479004, 'learning_rate': 0.00020935185185185184, 'epoch': 2.3722222222222222}
Step 8550: {'loss': 0.6244, 'grad_norm': 0.7250137329101562, 'learning_rate': 0.00020842592592592592, 'epoch': 2.375}
Step 8560: {'loss': 0.7048, 'grad_norm': 0.661571204662323, 'learning_rate': 0.0002075, 'epoch': 2.3777777777777778}
Step 8570: {'loss': 0.6393, 'grad_norm': 0.8413398861885071, 'learning_rate': 0.00020657407407407408, 'epoch': 2.3805555555555555}
Step 8580: {'loss': 0.6433, 'grad_norm': 0.9316430687904358, 'learning_rate': 0.00020564814814814813, 'epoch': 2.3833333333333333}
Step 8590: {'loss': 0.6862, 'grad_norm': 0.8575371503829956, 'learning_rate': 0.00020472222222222221, 'epoch': 2.386111111111111}
Step 8600: {'loss': 0.6504, 'grad_norm': 0.6986721754074097, 'learning_rate': 0.00020379629629629632, 'epoch': 2.388888888888889}
Step 8610: {'loss': 0.6442, 'grad_norm': 0.7000221014022827, 'learning_rate': 0.00020287037037037037, 'epoch': 2.3916666666666666}
Step 8620: {'loss': 0.6796, 'grad_norm': 0.923176109790802, 'learning_rate': 0.00020194444444444445, 'epoch': 2.3944444444444444}
Step 8630: {'loss': 0.6358, 'grad_norm': 0.9430415630340576, 'learning_rate': 0.0002010185185185185, 'epoch': 2.397222222222222}
Step 8640: {'loss': 0.6863, 'grad_norm': 0.9716782569885254, 'learning_rate': 0.0002000925925925926, 'epoch': 2.4}
Step 8650: {'loss': 0.6619, 'grad_norm': 0.8911420106887817, 'learning_rate': 0.00019916666666666667, 'epoch': 2.4027777777777777}
Step 8660: {'loss': 0.6056, 'grad_norm': 0.8187595009803772, 'learning_rate': 0.00019824074074074074, 'epoch': 2.4055555555555554}
Step 8670: {'loss': 0.7373, 'grad_norm': 1.1227723360061646, 'learning_rate': 0.0001973148148148148, 'epoch': 2.408333333333333}
Step 8680: {'loss': 0.6336, 'grad_norm': 0.7446385622024536, 'learning_rate': 0.0001963888888888889, 'epoch': 2.411111111111111}
Step 8690: {'loss': 0.6617, 'grad_norm': 0.8283422589302063, 'learning_rate': 0.00019546296296296296, 'epoch': 2.4138888888888888}
Step 8700: {'loss': 0.6642, 'grad_norm': 1.1163064241409302, 'learning_rate': 0.00019453703703703704, 'epoch': 2.4166666666666665}
Step 8710: {'loss': 0.6297, 'grad_norm': 0.8272415995597839, 'learning_rate': 0.00019361111111111112, 'epoch': 2.4194444444444443}
Step 8720: {'loss': 0.7186, 'grad_norm': 1.3340659141540527, 'learning_rate': 0.0001926851851851852, 'epoch': 2.422222222222222}
Step 8730: {'loss': 0.5867, 'grad_norm': 0.7728515267372131, 'learning_rate': 0.00019175925925925928, 'epoch': 2.425}
Step 8740: {'loss': 0.616, 'grad_norm': 0.9356815218925476, 'learning_rate': 0.00019083333333333333, 'epoch': 2.4277777777777776}
Step 8750: {'loss': 0.6116, 'grad_norm': 0.6609739661216736, 'learning_rate': 0.0001899074074074074, 'epoch': 2.4305555555555554}
Step 8760: {'loss': 0.594, 'grad_norm': 0.7094157934188843, 'learning_rate': 0.0001889814814814815, 'epoch': 2.4333333333333336}
Step 8770: {'loss': 0.6317, 'grad_norm': 0.9318602085113525, 'learning_rate': 0.00018805555555555557, 'epoch': 2.436111111111111}
Step 8780: {'loss': 0.6253, 'grad_norm': 1.1752047538757324, 'learning_rate': 0.00018712962962962962, 'epoch': 2.438888888888889}
Step 8790: {'loss': 0.6413, 'grad_norm': 1.02479088306427, 'learning_rate': 0.0001862037037037037, 'epoch': 2.4416666666666664}
Step 8800: {'loss': 0.6194, 'grad_norm': 0.75111323595047, 'learning_rate': 0.0001852777777777778, 'epoch': 2.4444444444444446}
Step 8810: {'loss': 0.6339, 'grad_norm': 1.042405605316162, 'learning_rate': 0.00018435185185185186, 'epoch': 2.4472222222222224}
Step 8820: {'loss': 0.6541, 'grad_norm': 0.9296086430549622, 'learning_rate': 0.00018342592592592594, 'epoch': 2.45}
Step 8830: {'loss': 0.6412, 'grad_norm': 0.9529194831848145, 'learning_rate': 0.0001825, 'epoch': 2.452777777777778}
Step 8840: {'loss': 0.629, 'grad_norm': 0.8338598608970642, 'learning_rate': 0.0001815740740740741, 'epoch': 2.4555555555555557}
Step 8850: {'loss': 0.6533, 'grad_norm': 1.154700756072998, 'learning_rate': 0.00018064814814814815, 'epoch': 2.4583333333333335}
Step 8860: {'loss': 0.6097, 'grad_norm': 0.84744793176651, 'learning_rate': 0.00017972222222222223, 'epoch': 2.4611111111111112}
Step 8870: {'loss': 0.6687, 'grad_norm': 1.1238470077514648, 'learning_rate': 0.00017879629629629628, 'epoch': 2.463888888888889}
Step 8880: {'loss': 0.6161, 'grad_norm': 0.8148899674415588, 'learning_rate': 0.0001778703703703704, 'epoch': 2.466666666666667}
Step 8890: {'loss': 0.6512, 'grad_norm': 0.8065722584724426, 'learning_rate': 0.00017694444444444444, 'epoch': 2.4694444444444446}
Step 8900: {'loss': 0.6417, 'grad_norm': 0.9418556094169617, 'learning_rate': 0.00017601851851851852, 'epoch': 2.4722222222222223}
Step 8910: {'loss': 0.6199, 'grad_norm': 0.8176323175430298, 'learning_rate': 0.0001750925925925926, 'epoch': 2.475}
Step 8920: {'loss': 0.6028, 'grad_norm': 1.1242438554763794, 'learning_rate': 0.00017416666666666668, 'epoch': 2.477777777777778}
Step 8930: {'loss': 0.6518, 'grad_norm': 0.6255040764808655, 'learning_rate': 0.00017324074074074076, 'epoch': 2.4805555555555556}
Step 8940: {'loss': 0.6519, 'grad_norm': 0.5772543549537659, 'learning_rate': 0.0001723148148148148, 'epoch': 2.4833333333333334}
Step 8950: {'loss': 0.6683, 'grad_norm': 0.6943292021751404, 'learning_rate': 0.0001713888888888889, 'epoch': 2.486111111111111}
Step 8960: {'loss': 0.6531, 'grad_norm': 0.7209966778755188, 'learning_rate': 0.00017046296296296295, 'epoch': 2.488888888888889}
Step 8970: {'loss': 0.6266, 'grad_norm': 0.677564799785614, 'learning_rate': 0.00016953703703703705, 'epoch': 2.4916666666666667}
Step 8980: {'loss': 0.6858, 'grad_norm': 0.7244075536727905, 'learning_rate': 0.0001686111111111111, 'epoch': 2.4944444444444445}
Step 8990: {'loss': 0.6542, 'grad_norm': 0.9138884544372559, 'learning_rate': 0.00016768518518518518, 'epoch': 2.4972222222222222}
Step 9000: {'loss': 0.658, 'grad_norm': 0.6544936895370483, 'learning_rate': 0.00016675925925925924, 'epoch': 2.5}
Step 9010: {'loss': 0.6281, 'grad_norm': 0.6846991181373596, 'learning_rate': 0.00016583333333333334, 'epoch': 2.5027777777777778}
Step 9020: {'loss': 0.6113, 'grad_norm': 0.7331544160842896, 'learning_rate': 0.00016490740740740742, 'epoch': 2.5055555555555555}
Step 9030: {'loss': 0.6771, 'grad_norm': 0.8820978999137878, 'learning_rate': 0.00016398148148148148, 'epoch': 2.5083333333333333}
Step 9040: {'loss': 0.6669, 'grad_norm': 0.7686078548431396, 'learning_rate': 0.00016305555555555556, 'epoch': 2.511111111111111}
